Track,Driver,Compound,TireAge,TrackTemp,AirTemp,Rainfall,LapTime_s
Monaco Grand Prix,BOR,MEDIUM,7.0,42.9,22.6,0.0,77.678
Monaco Grand Prix,BOR,MEDIUM,8.0,43.0,22.5,0.0,77.037
Monaco Grand Prix,BOR,MEDIUM,9.0,43.4,22.5,0.0,78.35
Monaco Grand Prix,BOR,MEDIUM,10.0,43.2,22.5,0.0,78.458
Monaco Grand Prix,BOR,MEDIUM,11.0,42.4,22.5,0.0,79.853
Monaco Grand Prix,BOR,MEDIUM,12.0,42.4,22.5,0.0,80.127
Monaco Grand Prix,BOR,MEDIUM,13.0,42.3,22.5,0.0,78.016
Monaco Grand Prix,BOR,MEDIUM,14.0,42.2,22.5,0.0,78.411
Monaco Grand Prix,BOR,MEDIUM,15.0,42.2,22.5,0.0,79.679
Monaco Grand Prix,BOR,MEDIUM,16.0,42.1,22.4,0.0,80.698
Monaco Grand Prix,BOR,MEDIUM,17.0,42.2,22.5,0.0,80.809
Monaco Grand Prix,BOR,MEDIUM,18.0,42.2,22.5,0.0,79.965
Monaco Grand Prix,BOR,MEDIUM,19.0,42.9,22.5,0.0,78.704
Monaco Grand Prix,BOR,MEDIUM,20.0,42.9,22.6,0.0,78.823
Monaco Grand Prix,BOR,MEDIUM,21.0,43.9,22.7,0.0,78.451
Monaco Grand Prix,BOR,MEDIUM,22.0,43.9,22.8,0.0,78.438
Monaco Grand Prix,BOR,MEDIUM,23.0,42.2,22.6,0.0,78.118
Monaco Grand Prix,BOR,MEDIUM,24.0,42.5,22.5,0.0,78.997
Monaco Grand Prix,BOR,MEDIUM,25.0,42.5,22.5,0.0,78.808
Monaco Grand Prix,BOR,MEDIUM,26.0,43.0,22.6,0.0,78.797
Monaco Grand Prix,BOR,MEDIUM,27.0,42.8,22.8,0.0,78.266
Monaco Grand Prix,BOR,MEDIUM,28.0,42.8,22.8,0.0,78.906
Monaco Grand Prix,BOR,MEDIUM,29.0,43.1,22.7,0.0,82.158
Monaco Grand Prix,BOR,MEDIUM,30.0,42.7,22.5,0.0,78.96
Monaco Grand Prix,BOR,MEDIUM,31.0,41.7,22.5,0.0,77.324
Monaco Grand Prix,BOR,MEDIUM,32.0,41.3,22.4,0.0,77.412
Monaco Grand Prix,BOR,MEDIUM,33.0,42.6,22.5,0.0,77.248
Monaco Grand Prix,BOR,MEDIUM,34.0,42.2,22.5,0.0,76.985
Monaco Grand Prix,BOR,MEDIUM,35.0,42.3,22.5,0.0,77.096
Monaco Grand Prix,BOR,MEDIUM,36.0,42.7,22.6,0.0,76.484
Monaco Grand Prix,BOR,MEDIUM,37.0,41.8,22.3,0.0,76.624
Monaco Grand Prix,BOR,MEDIUM,38.0,41.6,22.3,0.0,76.774
Monaco Grand Prix,BOR,MEDIUM,39.0,41.3,22.2,0.0,76.831
Monaco Grand Prix,BOR,MEDIUM,40.0,41.3,22.3,0.0,76.681
Monaco Grand Prix,BOR,MEDIUM,41.0,41.7,22.4,0.0,76.867
Monaco Grand Prix,SAI,HARD,5.0,41.3,22.0,0.0,80.58
Monaco Grand Prix,SAI,HARD,6.0,42.0,21.9,0.0,81.056
Monaco Grand Prix,SAI,HARD,7.0,43.1,22.0,0.0,81.577
Monaco Grand Prix,SAI,HARD,12.0,43.7,22.5,0.0,80.134
Monaco Grand Prix,SAI,HARD,13.0,44.0,22.3,0.0,79.149
Monaco Grand Prix,SAI,HARD,14.0,44.0,22.4,0.0,79.429
Monaco Grand Prix,SAI,HARD,15.0,44.3,22.5,0.0,79.999
Monaco Grand Prix,SAI,HARD,16.0,45.2,22.5,0.0,80.697
Monaco Grand Prix,SAI,HARD,17.0,45.2,22.6,0.0,81.06
Monaco Grand Prix,SAI,HARD,18.0,44.5,22.8,0.0,80.143
Monaco Grand Prix,SAI,HARD,19.0,44.5,22.8,0.0,79.522
Monaco Grand Prix,SAI,HARD,20.0,44.0,22.6,0.0,77.855
Monaco Grand Prix,SAI,HARD,21.0,44.0,22.4,0.0,77.461
Monaco Grand Prix,SAI,HARD,22.0,43.8,22.4,0.0,77.064
Monaco Grand Prix,SAI,HARD,23.0,43.1,22.5,0.0,76.75
Monaco Grand Prix,SAI,HARD,24.0,43.2,22.3,0.0,77.018
Monaco Grand Prix,SAI,HARD,25.0,43.8,22.4,0.0,80.726
Monaco Grand Prix,SAI,HARD,26.0,43.6,22.3,0.0,79.31
Monaco Grand Prix,SAI,HARD,27.0,43.6,22.4,0.0,79.588
Monaco Grand Prix,SAI,HARD,28.0,43.6,22.4,0.0,79.617
Monaco Grand Prix,SAI,HARD,29.0,43.3,22.5,0.0,79.113
Monaco Grand Prix,SAI,HARD,30.0,43.7,22.5,0.0,80.644
Monaco Grand Prix,SAI,HARD,31.0,43.7,22.5,0.0,77.277
Monaco Grand Prix,SAI,HARD,32.0,43.6,22.7,0.0,80.054
Monaco Grand Prix,SAI,HARD,33.0,43.2,22.6,0.0,80.878
Monaco Grand Prix,SAI,HARD,34.0,43.2,22.6,0.0,79.22
Monaco Grand Prix,SAI,HARD,35.0,43.6,22.5,0.0,79.464
Monaco Grand Prix,SAI,HARD,36.0,43.7,22.5,0.0,79.778
Monaco Grand Prix,SAI,HARD,38.0,43.2,22.8,0.0,78.526
Monaco Grand Prix,SAI,HARD,39.0,43.2,22.7,0.0,78.819
Monaco Grand Prix,SAI,HARD,40.0,43.5,22.9,0.0,78.988
Monaco Grand Prix,SAI,HARD,41.0,43.7,22.9,0.0,76.822
Monaco Grand Prix,SAI,HARD,42.0,42.9,22.6,0.0,76.706
Monaco Grand Prix,SAI,HARD,43.0,42.7,22.5,0.0,75.881
Monaco Grand Prix,SAI,HARD,44.0,43.4,22.5,0.0,76.059
Monaco Grand Prix,SAI,HARD,45.0,43.2,22.5,0.0,76.124
Monaco Grand Prix,SAI,HARD,46.0,43.2,22.5,0.0,76.081
Monaco Grand Prix,SAI,HARD,47.0,42.4,22.5,0.0,75.516
Monaco Grand Prix,SAI,MEDIUM,2.0,42.2,22.5,0.0,75.287
Monaco Grand Prix,SAI,MEDIUM,3.0,42.1,22.4,0.0,74.496
Monaco Grand Prix,SAI,MEDIUM,4.0,42.2,22.5,0.0,74.634
Monaco Grand Prix,SAI,MEDIUM,10.0,42.9,22.6,0.0,75.399
Monaco Grand Prix,SAI,MEDIUM,11.0,43.9,22.7,0.0,74.596
Monaco Grand Prix,SAI,MEDIUM,12.0,43.9,22.8,0.0,75.024
Monaco Grand Prix,SAI,MEDIUM,13.0,42.2,22.6,0.0,76.214
Monaco Grand Prix,SAI,MEDIUM,14.0,42.2,22.5,0.0,77.954
Monaco Grand Prix,SAI,MEDIUM,15.0,42.5,22.5,0.0,76.693
Monaco Grand Prix,SAI,MEDIUM,16.0,43.0,22.6,0.0,76.622
Monaco Grand Prix,SAI,MEDIUM,17.0,43.0,22.7,0.0,76.99
Monaco Grand Prix,SAI,MEDIUM,18.0,42.8,22.8,0.0,77.864
Monaco Grand Prix,SAI,MEDIUM,19.0,43.1,22.7,0.0,80.206
Monaco Grand Prix,SAI,MEDIUM,20.0,42.7,22.6,0.0,76.154
Monaco Grand Prix,SAI,MEDIUM,21.0,42.7,22.5,0.0,74.264
Monaco Grand Prix,SAI,MEDIUM,22.0,41.3,22.4,0.0,77.001
Monaco Grand Prix,SAI,MEDIUM,23.0,41.8,22.4,0.0,73.988
Monaco Grand Prix,SAI,MEDIUM,24.0,42.6,22.5,0.0,76.776
Monaco Grand Prix,SAI,MEDIUM,25.0,42.2,22.5,0.0,74.36
Monaco Grand Prix,SAI,MEDIUM,26.0,42.7,22.6,0.0,76.42
Monaco Grand Prix,SAI,MEDIUM,27.0,42.0,22.5,0.0,75.794
Monaco Grand Prix,SAI,MEDIUM,28.0,41.8,22.3,0.0,76.53
Monaco Grand Prix,SAI,MEDIUM,29.0,41.6,22.3,0.0,74.295
Monaco Grand Prix,SAI,MEDIUM,30.0,41.3,22.3,0.0,74.539
Monaco Grand Prix,SAI,MEDIUM,31.0,41.9,22.4,0.0,75.182
Monaco Grand Prix,HAD,MEDIUM,5.0,41.3,22.0,0.0,80.952
Monaco Grand Prix,HAD,MEDIUM,6.0,42.0,21.9,0.0,80.143
Monaco Grand Prix,HAD,MEDIUM,7.0,43.1,22.0,0.0,79.554
Monaco Grand Prix,HAD,MEDIUM,12.0,43.7,22.6,0.0,77.376
Monaco Grand Prix,HAD,MEDIUM,13.0,44.0,22.3,0.0,77.088
Monaco Grand Prix,HAD,SOFT,5.0,45.2,22.5,0.0,75.981
Monaco Grand Prix,HAD,SOFT,6.0,45.2,22.6,0.0,77.191
Monaco Grand Prix,HAD,SOFT,7.0,44.9,22.7,0.0,76.372
Monaco Grand Prix,HAD,HARD,3.0,44.0,22.4,0.0,76.136
Monaco Grand Prix,HAD,HARD,4.0,43.8,22.4,0.0,76.357
Monaco Grand Prix,HAD,HARD,5.0,43.1,22.5,0.0,77.581
Monaco Grand Prix,HAD,HARD,6.0,43.2,22.3,0.0,77.79
Monaco Grand Prix,HAD,HARD,7.0,43.8,22.4,0.0,77.832
Monaco Grand Prix,HAD,HARD,8.0,43.6,22.3,0.0,77.625
Monaco Grand Prix,HAD,HARD,9.0,43.6,22.4,0.0,76.482
Monaco Grand Prix,HAD,HARD,10.0,43.6,22.4,0.0,76.441
Monaco Grand Prix,HAD,HARD,11.0,43.3,22.5,0.0,76.497
Monaco Grand Prix,HAD,HARD,12.0,43.7,22.5,0.0,76.432
Monaco Grand Prix,HAD,HARD,13.0,43.7,22.4,0.0,76.289
Monaco Grand Prix,HAD,HARD,14.0,43.6,22.7,0.0,76.307
Monaco Grand Prix,HAD,HARD,15.0,43.2,22.6,0.0,76.044
Monaco Grand Prix,HAD,HARD,16.0,43.1,22.5,0.0,76.07
Monaco Grand Prix,HAD,HARD,17.0,43.2,22.6,0.0,76.212
Monaco Grand Prix,HAD,HARD,18.0,43.7,22.5,0.0,76.125
Monaco Grand Prix,HAD,HARD,20.0,43.5,22.6,0.0,76.4
Monaco Grand Prix,HAD,HARD,21.0,43.2,22.7,0.0,76.92
Monaco Grand Prix,HAD,HARD,22.0,43.4,22.8,0.0,77.025
Monaco Grand Prix,HAD,HARD,23.0,43.5,22.9,0.0,77.242
Monaco Grand Prix,HAD,HARD,24.0,43.7,22.9,0.0,79.685
Monaco Grand Prix,HAD,HARD,25.0,42.7,22.5,0.0,78.924
Monaco Grand Prix,HAD,HARD,26.0,43.0,22.5,0.0,76.93
Monaco Grand Prix,HAD,HARD,27.0,43.4,22.5,0.0,77.914
Monaco Grand Prix,HAD,HARD,28.0,43.2,22.5,0.0,79.607
Monaco Grand Prix,HAD,HARD,29.0,42.4,22.5,0.0,77.129
Monaco Grand Prix,HAD,HARD,30.0,42.4,22.5,0.0,77.451
Monaco Grand Prix,HAD,HARD,31.0,42.3,22.5,0.0,78.076
Monaco Grand Prix,HAD,HARD,32.0,42.2,22.6,0.0,77.235
Monaco Grand Prix,HAD,HARD,33.0,42.2,22.5,0.0,78.932
Monaco Grand Prix,HAD,HARD,34.0,42.1,22.4,0.0,77.718
Monaco Grand Prix,HAD,HARD,35.0,42.2,22.4,0.0,77.42
Monaco Grand Prix,HAD,HARD,36.0,42.2,22.5,0.0,79.723
Monaco Grand Prix,HAD,HARD,37.0,42.9,22.5,0.0,77.863
Monaco Grand Prix,HAD,HARD,38.0,43.9,22.6,0.0,77.484
Monaco Grand Prix,HAD,HARD,39.0,43.9,22.7,0.0,77.268
Monaco Grand Prix,HAD,HARD,40.0,43.9,22.8,0.0,76.984
Monaco Grand Prix,HAD,HARD,41.0,42.2,22.6,0.0,77.717
Monaco Grand Prix,HAD,HARD,42.0,42.5,22.5,0.0,78.008
Monaco Grand Prix,HAD,HARD,43.0,42.5,22.5,0.0,78.069
Monaco Grand Prix,HAD,HARD,44.0,43.0,22.6,0.0,77.876
Monaco Grand Prix,HAD,HARD,45.0,42.8,22.8,0.0,78.071
Monaco Grand Prix,HAD,HARD,46.0,42.8,22.8,0.0,78.299
Monaco Grand Prix,HAD,HARD,47.0,43.1,22.7,0.0,78.125
Monaco Grand Prix,HAD,HARD,48.0,42.7,22.5,0.0,77.52
Monaco Grand Prix,HAD,HARD,49.0,41.7,22.5,0.0,79.017
Monaco Grand Prix,HAD,HARD,50.0,41.3,22.4,0.0,77.28
Monaco Grand Prix,HAD,HARD,51.0,41.8,22.4,0.0,76.917
Monaco Grand Prix,HAD,HARD,52.0,42.2,22.5,0.0,77.002
Monaco Grand Prix,HAD,HARD,53.0,42.3,22.5,0.0,76.798
Monaco Grand Prix,HAD,HARD,54.0,42.7,22.6,0.0,76.92
Monaco Grand Prix,HAD,HARD,55.0,41.8,22.3,0.0,76.724
Monaco Grand Prix,HAD,HARD,56.0,41.6,22.3,0.0,76.627
Monaco Grand Prix,HAD,HARD,57.0,41.3,22.2,0.0,76.575
Monaco Grand Prix,HAD,HARD,58.0,41.3,22.3,0.0,76.633
Monaco Grand Prix,HAD,HARD,59.0,41.7,22.4,0.0,76.798
Monaco Grand Prix,RUS,HARD,5.0,41.3,22.0,0.0,80.576
Monaco Grand Prix,RUS,HARD,6.0,42.2,21.9,0.0,80.75
Monaco Grand Prix,RUS,HARD,7.0,43.1,22.0,0.0,81.214
Monaco Grand Prix,RUS,HARD,12.0,43.7,22.5,0.0,79.726
Monaco Grand Prix,RUS,HARD,13.0,44.0,22.3,0.0,78.901
Monaco Grand Prix,RUS,HARD,14.0,44.0,22.4,0.0,79.247
Monaco Grand Prix,RUS,HARD,15.0,44.3,22.5,0.0,79.764
Monaco Grand Prix,RUS,HARD,16.0,45.2,22.5,0.0,80.766
Monaco Grand Prix,RUS,HARD,17.0,45.2,22.6,0.0,81.057
Monaco Grand Prix,RUS,HARD,18.0,44.5,22.8,0.0,80.126
Monaco Grand Prix,RUS,HARD,19.0,44.5,22.8,0.0,79.629
Monaco Grand Prix,RUS,HARD,20.0,44.0,22.6,0.0,78.513
Monaco Grand Prix,RUS,HARD,21.0,44.0,22.4,0.0,77.775
Monaco Grand Prix,RUS,HARD,22.0,43.8,22.4,0.0,77.301
Monaco Grand Prix,RUS,HARD,23.0,43.1,22.5,0.0,76.9
Monaco Grand Prix,RUS,HARD,24.0,43.2,22.3,0.0,76.935
Monaco Grand Prix,RUS,HARD,25.0,43.8,22.4,0.0,79.216
Monaco Grand Prix,RUS,HARD,26.0,43.6,22.3,0.0,79.491
Monaco Grand Prix,RUS,HARD,27.0,43.6,22.4,0.0,79.453
Monaco Grand Prix,RUS,HARD,28.0,43.6,22.4,0.0,79.673
Monaco Grand Prix,RUS,HARD,29.0,43.3,22.5,0.0,79.247
Monaco Grand Prix,RUS,HARD,30.0,43.7,22.5,0.0,80.514
Monaco Grand Prix,RUS,HARD,31.0,43.7,22.5,0.0,78.068
Monaco Grand Prix,RUS,HARD,32.0,43.6,22.7,0.0,79.384
Monaco Grand Prix,RUS,HARD,33.0,43.2,22.6,0.0,81.135
Monaco Grand Prix,RUS,HARD,34.0,43.2,22.6,0.0,78.936
Monaco Grand Prix,RUS,HARD,35.0,43.6,22.5,0.0,79.219
Monaco Grand Prix,RUS,HARD,36.0,43.7,22.5,0.0,79.952
Monaco Grand Prix,RUS,HARD,38.0,43.2,22.8,0.0,78.468
Monaco Grand Prix,RUS,HARD,39.0,43.2,22.7,0.0,78.865
Monaco Grand Prix,RUS,HARD,40.0,43.5,22.9,0.0,78.936
Monaco Grand Prix,RUS,HARD,41.0,43.7,22.9,0.0,77.272
Monaco Grand Prix,RUS,HARD,42.0,42.9,22.6,0.0,77.617
Monaco Grand Prix,RUS,HARD,43.0,42.7,22.5,0.0,78.494
Monaco Grand Prix,RUS,HARD,44.0,43.4,22.5,0.0,79.072
Monaco Grand Prix,RUS,HARD,45.0,43.2,22.5,0.0,79.192
Monaco Grand Prix,RUS,HARD,46.0,43.2,22.5,0.0,79.289
Monaco Grand Prix,RUS,HARD,47.0,42.4,22.5,0.0,79.959
Monaco Grand Prix,RUS,HARD,48.0,42.3,22.5,0.0,77.477
Monaco Grand Prix,RUS,HARD,49.0,42.2,22.5,0.0,77.379
Monaco Grand Prix,RUS,HARD,50.0,42.2,22.5,0.0,75.966
Monaco Grand Prix,RUS,HARD,51.0,42.1,22.4,0.0,76.095
Monaco Grand Prix,RUS,HARD,52.0,42.2,22.5,0.0,76.023
Monaco Grand Prix,RUS,MEDIUM,2.0,42.9,22.6,0.0,76.455
Monaco Grand Prix,RUS,MEDIUM,3.0,43.9,22.7,0.0,78.479
Monaco Grand Prix,RUS,MEDIUM,4.0,43.9,22.8,0.0,76.715
Monaco Grand Prix,RUS,MEDIUM,5.0,42.2,22.6,0.0,76.037
Monaco Grand Prix,RUS,MEDIUM,6.0,42.2,22.5,0.0,76.082
Monaco Grand Prix,RUS,MEDIUM,7.0,42.5,22.5,0.0,76.207
Monaco Grand Prix,RUS,MEDIUM,8.0,43.0,22.6,0.0,75.998
Monaco Grand Prix,RUS,MEDIUM,11.0,43.1,22.7,0.0,73.864
Monaco Grand Prix,RUS,MEDIUM,12.0,42.7,22.6,0.0,74.28
Monaco Grand Prix,RUS,MEDIUM,13.0,41.7,22.5,0.0,73.918
Monaco Grand Prix,RUS,MEDIUM,14.0,41.3,22.4,0.0,73.483
Monaco Grand Prix,RUS,HARD,2.0,42.3,22.5,0.0,74.303
Monaco Grand Prix,RUS,HARD,3.0,42.7,22.6,0.0,74.053
Monaco Grand Prix,RUS,HARD,4.0,42.0,22.5,0.0,73.865
Monaco Grand Prix,RUS,HARD,5.0,41.6,22.3,0.0,73.596
Monaco Grand Prix,RUS,HARD,6.0,41.3,22.2,0.0,73.405
Monaco Grand Prix,RUS,HARD,7.0,41.3,22.3,0.0,73.773
Monaco Grand Prix,RUS,HARD,8.0,41.9,22.4,0.0,74.49
Monaco Grand Prix,PIA,MEDIUM,5.0,41.3,22.0,0.0,80.048
Monaco Grand Prix,PIA,MEDIUM,6.0,42.0,21.9,0.0,79.793
Monaco Grand Prix,PIA,MEDIUM,7.0,43.1,22.0,0.0,79.261
Monaco Grand Prix,PIA,MEDIUM,12.0,43.7,22.6,0.0,77.393
Monaco Grand Prix,PIA,MEDIUM,13.0,44.0,22.3,0.0,76.748
Monaco Grand Prix,PIA,MEDIUM,14.0,44.0,22.4,0.0,76.412
Monaco Grand Prix,PIA,MEDIUM,15.0,44.0,22.4,0.0,75.522
Monaco Grand Prix,PIA,MEDIUM,16.0,44.3,22.5,0.0,75.643
Monaco Grand Prix,PIA,MEDIUM,17.0,45.2,22.6,0.0,75.457
Monaco Grand Prix,PIA,MEDIUM,18.0,44.9,22.7,0.0,74.934
Monaco Grand Prix,PIA,MEDIUM,19.0,44.5,22.8,0.0,75.049
Monaco Grand Prix,PIA,HARD,2.0,44.0,22.4,0.0,73.818
Monaco Grand Prix,PIA,HARD,3.0,43.1,22.5,0.0,77.79
Monaco Grand Prix,PIA,HARD,4.0,43.2,22.3,0.0,75.487
Monaco Grand Prix,PIA,HARD,5.0,43.8,22.4,0.0,74.94
Monaco Grand Prix,PIA,HARD,6.0,43.8,22.4,0.0,74.96
Monaco Grand Prix,PIA,HARD,7.0,43.6,22.4,0.0,74.772
Monaco Grand Prix,PIA,HARD,8.0,43.7,22.4,0.0,75.556
Monaco Grand Prix,PIA,HARD,9.0,43.6,22.4,0.0,74.736
Monaco Grand Prix,PIA,HARD,10.0,43.3,22.5,0.0,74.868
Monaco Grand Prix,PIA,HARD,11.0,43.7,22.4,0.0,75.735
Monaco Grand Prix,PIA,HARD,12.0,43.7,22.5,0.0,76.822
Monaco Grand Prix,PIA,HARD,13.0,43.6,22.7,0.0,76.325
Monaco Grand Prix,PIA,HARD,14.0,43.2,22.6,0.0,75.947
Monaco Grand Prix,PIA,HARD,15.0,43.2,22.6,0.0,74.819
Monaco Grand Prix,PIA,HARD,16.0,43.6,22.5,0.0,75.107
Monaco Grand Prix,PIA,HARD,17.0,43.7,22.5,0.0,75.396
Monaco Grand Prix,PIA,HARD,19.0,43.2,22.8,0.0,74.594
Monaco Grand Prix,PIA,HARD,20.0,43.2,22.7,0.0,74.344
Monaco Grand Prix,PIA,HARD,21.0,43.4,22.8,0.0,74.297
Monaco Grand Prix,PIA,HARD,22.0,43.5,22.9,0.0,74.137
Monaco Grand Prix,PIA,HARD,23.0,42.9,22.6,0.0,75.181
Monaco Grand Prix,PIA,HARD,24.0,42.7,22.5,0.0,74.676
Monaco Grand Prix,PIA,HARD,25.0,43.0,22.5,0.0,75.124
Monaco Grand Prix,PIA,HARD,26.0,43.4,22.5,0.0,74.875
Monaco Grand Prix,PIA,HARD,27.0,43.2,22.5,0.0,74.092
Monaco Grand Prix,PIA,HARD,2.0,42.2,22.5,0.0,74.121
Monaco Grand Prix,PIA,HARD,3.0,42.2,22.6,0.0,74.713
Monaco Grand Prix,PIA,HARD,4.0,42.2,22.5,0.0,74.087
Monaco Grand Prix,PIA,HARD,5.0,42.1,22.4,0.0,74.004
Monaco Grand Prix,PIA,HARD,6.0,42.2,22.4,0.0,74.703
Monaco Grand Prix,PIA,HARD,7.0,42.2,22.5,0.0,76.244
Monaco Grand Prix,PIA,HARD,8.0,42.9,22.5,0.0,75.113
Monaco Grand Prix,PIA,HARD,9.0,42.9,22.6,0.0,74.81
Monaco Grand Prix,PIA,HARD,10.0,43.9,22.7,0.0,74.83
Monaco Grand Prix,PIA,HARD,11.0,43.9,22.8,0.0,73.916
Monaco Grand Prix,PIA,HARD,12.0,42.2,22.6,0.0,73.745
Monaco Grand Prix,PIA,HARD,13.0,42.2,22.5,0.0,74.485
Monaco Grand Prix,PIA,HARD,14.0,42.5,22.5,0.0,75.213
Monaco Grand Prix,PIA,HARD,15.0,43.0,22.6,0.0,74.381
Monaco Grand Prix,PIA,HARD,16.0,43.0,22.7,0.0,75.204
Monaco Grand Prix,PIA,HARD,17.0,42.8,22.8,0.0,74.661
Monaco Grand Prix,PIA,HARD,18.0,43.1,22.7,0.0,75.106
Monaco Grand Prix,PIA,HARD,19.0,42.7,22.6,0.0,75.014
Monaco Grand Prix,PIA,HARD,20.0,42.7,22.5,0.0,75.26
Monaco Grand Prix,PIA,HARD,21.0,41.7,22.5,0.0,75.638
Monaco Grand Prix,PIA,HARD,22.0,41.8,22.4,0.0,75.899
Monaco Grand Prix,PIA,HARD,23.0,42.6,22.5,0.0,75.595
Monaco Grand Prix,PIA,HARD,24.0,42.2,22.5,0.0,76.141
Monaco Grand Prix,PIA,HARD,25.0,42.3,22.5,0.0,76.214
Monaco Grand Prix,PIA,HARD,26.0,42.0,22.5,0.0,76.193
Monaco Grand Prix,PIA,HARD,27.0,41.8,22.3,0.0,76.139
Monaco Grand Prix,PIA,HARD,28.0,41.6,22.3,0.0,75.909
Monaco Grand Prix,PIA,HARD,29.0,41.3,22.2,0.0,76.523
Monaco Grand Prix,PIA,HARD,30.0,41.9,22.4,0.0,75.02
Monaco Grand Prix,BEA,HARD,4.0,42.0,21.9,0.0,75.576
Monaco Grand Prix,BEA,HARD,5.0,42.2,21.9,0.0,74.855
Monaco Grand Prix,BEA,HARD,6.0,43.1,22.0,0.0,75.058
Monaco Grand Prix,BEA,HARD,11.0,43.7,22.5,0.0,79.401
Monaco Grand Prix,BEA,HARD,12.0,44.0,22.3,0.0,79.68
Monaco Grand Prix,BEA,HARD,13.0,44.0,22.4,0.0,78.386
Monaco Grand Prix,BEA,HARD,14.0,44.3,22.5,0.0,79.194
Monaco Grand Prix,BEA,HARD,15.0,45.2,22.5,0.0,80.638
Monaco Grand Prix,BEA,MEDIUM,2.0,44.5,22.8,0.0,76.285
Monaco Grand Prix,BEA,MEDIUM,3.0,44.0,22.5,0.0,76.53
Monaco Grand Prix,BEA,MEDIUM,4.0,44.0,22.4,0.0,77.189
Monaco Grand Prix,BEA,MEDIUM,5.0,43.8,22.4,0.0,76.562
Monaco Grand Prix,BEA,MEDIUM,6.0,43.1,22.5,0.0,76.542
Monaco Grand Prix,BEA,MEDIUM,7.0,43.8,22.4,0.0,77.056
Monaco Grand Prix,BEA,MEDIUM,8.0,43.8,22.4,0.0,78.369
Monaco Grand Prix,BEA,MEDIUM,9.0,43.6,22.3,0.0,78.034
Monaco Grand Prix,BEA,MEDIUM,10.0,43.7,22.4,0.0,77.0
Monaco Grand Prix,BEA,MEDIUM,11.0,43.6,22.4,0.0,77.126
Monaco Grand Prix,BEA,MEDIUM,12.0,43.3,22.5,0.0,81.565
Monaco Grand Prix,BEA,MEDIUM,13.0,43.7,22.5,0.0,78.778
Monaco Grand Prix,BEA,MEDIUM,14.0,43.7,22.5,0.0,79.927
Monaco Grand Prix,BEA,MEDIUM,15.0,43.6,22.7,0.0,80.227
Monaco Grand Prix,BEA,MEDIUM,16.0,43.2,22.6,0.0,78.784
Monaco Grand Prix,BEA,MEDIUM,17.0,43.2,22.6,0.0,79.725
Monaco Grand Prix,BEA,MEDIUM,18.0,43.6,22.5,0.0,78.006
Monaco Grand Prix,BEA,MEDIUM,19.0,43.7,22.5,0.0,79.059
Monaco Grand Prix,BEA,MEDIUM,21.0,43.2,22.8,0.0,78.333
Monaco Grand Prix,BEA,MEDIUM,22.0,43.2,22.7,0.0,78.791
Monaco Grand Prix,BEA,MEDIUM,23.0,43.5,22.9,0.0,78.768
Monaco Grand Prix,BEA,MEDIUM,24.0,43.7,22.9,0.0,78.741
Monaco Grand Prix,BEA,MEDIUM,25.0,42.9,22.6,0.0,77.424
Monaco Grand Prix,BEA,MEDIUM,26.0,43.0,22.5,0.0,77.648
Monaco Grand Prix,BEA,MEDIUM,27.0,43.4,22.5,0.0,78.511
Monaco Grand Prix,BEA,MEDIUM,28.0,43.2,22.5,0.0,79.057
Monaco Grand Prix,BEA,MEDIUM,29.0,43.2,22.5,0.0,79.294
Monaco Grand Prix,BEA,MEDIUM,30.0,42.4,22.5,0.0,80.078
Monaco Grand Prix,BEA,MEDIUM,31.0,42.3,22.5,0.0,78.965
Monaco Grand Prix,BEA,MEDIUM,32.0,42.2,22.5,0.0,77.921
Monaco Grand Prix,BEA,MEDIUM,33.0,42.2,22.5,0.0,79.103
Monaco Grand Prix,BEA,MEDIUM,34.0,42.1,22.4,0.0,82.205
Monaco Grand Prix,BEA,MEDIUM,35.0,42.2,22.5,0.0,79.988
Monaco Grand Prix,BEA,MEDIUM,36.0,42.2,22.5,0.0,80.306
Monaco Grand Prix,BEA,MEDIUM,37.0,42.9,22.5,0.0,78.82
Monaco Grand Prix,BEA,MEDIUM,38.0,42.9,22.6,0.0,78.659
Monaco Grand Prix,BEA,MEDIUM,39.0,43.9,22.7,0.0,78.306
Monaco Grand Prix,BEA,MEDIUM,40.0,43.9,22.8,0.0,78.584
Monaco Grand Prix,BEA,MEDIUM,41.0,42.2,22.6,0.0,78.038
Monaco Grand Prix,BEA,MEDIUM,42.0,42.5,22.5,0.0,79.233
Monaco Grand Prix,BEA,MEDIUM,43.0,42.5,22.5,0.0,78.669
Monaco Grand Prix,BEA,MEDIUM,44.0,43.0,22.6,0.0,78.715
Monaco Grand Prix,BEA,MEDIUM,45.0,42.8,22.8,0.0,78.364
Monaco Grand Prix,BEA,MEDIUM,46.0,42.8,22.8,0.0,78.836
Monaco Grand Prix,BEA,MEDIUM,47.0,43.1,22.7,0.0,78.404
Monaco Grand Prix,BEA,MEDIUM,48.0,42.7,22.5,0.0,77.177
Monaco Grand Prix,BEA,MEDIUM,49.0,41.7,22.5,0.0,77.748
Monaco Grand Prix,BEA,MEDIUM,50.0,41.3,22.4,0.0,76.362
Monaco Grand Prix,BEA,MEDIUM,51.0,41.8,22.4,0.0,77.602
Monaco Grand Prix,BEA,MEDIUM,52.0,42.2,22.5,0.0,76.187
Monaco Grand Prix,BEA,MEDIUM,53.0,42.3,22.5,0.0,76.663
